brands,latitude,longitude,street_address,city,postal_code,week_start_date,median_dwell,h3_cell,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,total_visits,android,ios
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-02-08,9.0,8629a0b67ffffff,5,6,6,6,13,9,7,52,29,19
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-02-15,9.0,8629a0b67ffffff,13,5,6,7,15,11,14,71,29,36
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-02-22,9.0,8629a0b67ffffff,5,9,10,10,7,7,7,55,23,27
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-03-01,8.0,8629a0b67ffffff,10,6,4,8,7,14,7,56,28,23
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-03-08,7.0,8629a0b67ffffff,13,11,6,10,8,9,11,68,31,28
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-03-15,8.0,8629a0b67ffffff,12,5,6,11,16,10,5,65,24,39
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-03-22,9.0,8629a0b67ffffff,9,11,18,6,18,15,14,91,32,52
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-03-29,9.0,8629a0b67ffffff,12,13,11,14,12,11,16,89,39,43
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-04-05,9.0,8629a0b67ffffff,8,8,8,15,5,12,7,63,31,28
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-04-12,9.0,8629a0b67ffffff,10,4,9,7,6,13,20,69,28,37
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-04-19,10.0,8629a0b67ffffff,11,5,15,16,9,21,15,92,48,33
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-04-26,9.0,8629a0b67ffffff,10,6,18,11,10,20,7,82,38,41
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-05-03,8.0,8629a0b67ffffff,12,9,9,11,10,11,15,77,27,41
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-05-10,7.0,8629a0b67ffffff,6,6,11,3,7,16,15,64,31,30
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-05-17,7.0,8629a0b67ffffff,10,9,12,6,17,20,14,88,41,48
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-05-24,8.0,8629a0b67ffffff,6,4,8,5,7,16,7,53,28,23
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-05-31,8.0,8629a0b67ffffff,8,3,10,6,13,9,4,53,27,21
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-06-07,8.0,8629a0b67ffffff,4,5,5,8,19,10,10,61,32,25
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-06-14,9.0,8629a0b67ffffff,11,11,11,11,11,7,8,70,37,25
Burger King,33.7461,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-06-21,9.0,8629a0b67ffffff,14,13,7,13,8,6,10,71,27,40
Burger King,33.7462,-117.9205,200 N Harbor Blvd,Santa Ana,92703.0,2021-06-28,8.0,8629a0b67ffffff,15,10,8,10,4,9,10,66,40,22
Burger King,33.7462,-117.9205,200 N Harbor Blvd,Santa Ana,92703.0,2021-07-05,9.0,8629a0b67ffffff,7,10,7,21,18,8,4,75,36,33
Burger King,33.7462,-117.9205,200 N Harbor Blvd,Santa Ana,92703.0,2021-07-12,8.0,8629a0b67ffffff,11,3,7,6,16,15,11,69,34,32
Burger King,33.7462,-117.9205,200 N Harbor Blvd,Santa Ana,92703.0,2021-07-19,8.0,8629a0b67ffffff,11,6,9,4,13,9,9,61,31,28
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-07-26,8.0,8629a0b67ffffff,10,4,11,9,8,11,11,64,29,31
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-08-02,8.0,8629a0b67ffffff,10,8,15,4,6,8,9,60,28,29
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-08-09,9.0,8629a0b67ffffff,9,10,16,10,6,7,15,73,32,33
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-08-16,9.0,8629a0b67ffffff,13,12,10,8,13,7,5,68,31,30
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-08-23,10.0,8629a0b67ffffff,9,6,10,9,11,19,3,67,27,30
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-08-30,9.0,8629a0b67ffffff,8,12,13,9,7,16,10,75,29,35
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-09-06,10.0,8629a0b67ffffff,9,9,12,9,8,11,12,70,29,34
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-09-13,9.0,8629a0b67ffffff,16,8,7,8,15,11,10,75,45,24
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-09-20,9.0,8629a0b67ffffff,5,8,14,12,13,10,10,72,25,35
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-09-27,8.0,8629a0b67ffffff,15,8,11,14,10,13,10,81,36,36
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-10-04,7.0,8629a0b67ffffff,10,11,14,7,9,6,11,68,22,36
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-10-11,8.0,8629a0b67ffffff,9,6,6,6,9,6,15,57,29,25
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-10-18,9.0,8629a0b67ffffff,12,11,9,15,15,11,11,84,28,49
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-10-25,9.0,8629a0b67ffffff,12,13,11,10,10,16,11,83,32,47
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-11-01,8.0,8629a0b67ffffff,15,8,8,10,13,8,11,73,34,29
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-11-08,8.0,8629a0b67ffffff,9,12,9,13,17,16,9,85,28,54
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-11-15,9.0,8629a0b67ffffff,11,11,8,17,10,11,11,79,32,41
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-11-22,8.0,8629a0b67ffffff,8,8,11,11,18,16,11,83,33,39
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-11-29,9.0,8629a0b67ffffff,9,8,9,12,15,18,9,80,36,42
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-12-06,8.5,8629a0b67ffffff,8,10,10,11,10,9,16,74,32,33
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-12-13,9.0,8629a0b67ffffff,8,12,12,23,17,19,9,100,35,56
Burger King,33.7462,-117.9204,200 N Harbor Blvd,Santa Ana,92703.0,2021-12-20,10.0,8629a0b67ffffff,8,25,16,14,11,2,20,96,39,48
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-07-26,9.0,8629a0b77ffffff,3,9,8,8,10,13,6,57,27,21
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-08-02,8.0,8629a0b77ffffff,12,4,4,6,8,6,5,45,23,20
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-08-09,7.5,8629a0b77ffffff,4,3,3,8,6,5,1,30,7,13
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-08-16,9.0,8629a0b77ffffff,10,8,4,7,7,4,5,45,20,18
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-08-23,6.0,8629a0b77ffffff,8,5,5,5,5,5,11,44,23,17
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-08-30,8.5,8629a0b77ffffff,6,3,10,9,3,7,10,48,22,22
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-09-06,8.5,8629a0b77ffffff,5,9,6,5,17,9,5,56,31,22
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-09-13,8.0,8629a0b77ffffff,3,7,5,10,8,1,3,37,18,20
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-09-20,8.0,8629a0b77ffffff,9,10,6,9,6,9,6,55,29,20
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-09-27,7.0,8629a0b77ffffff,4,9,2,8,5,3,10,41,21,15
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-10-04,7.0,8629a0b77ffffff,6,6,5,7,9,5,4,42,23,15
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-10-11,7.0,8629a0b77ffffff,6,6,3,7,11,4,4,41,14,20
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-10-18,8.0,8629a0b77ffffff,10,8,4,4,8,7,8,49,28,19
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-10-25,7.0,8629a0b77ffffff,8,8,7,11,4,6,5,49,22,18
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-11-01,8.0,8629a0b77ffffff,4,6,7,8,7,6,3,41,17,22
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-11-08,7.0,8629a0b77ffffff,6,5,2,7,4,7,5,36,19,12
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-11-15,6.5,8629a0b77ffffff,1,2,8,5,6,7,3,32,19,16
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-11-22,8.0,8629a0b77ffffff,9,11,5,2,2,4,10,43,26,15
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-11-29,8.0,8629a0b77ffffff,5,8,7,8,15,3,7,53,29,17
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-12-06,7.0,8629a0b77ffffff,5,3,3,6,10,9,5,41,19,21
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-12-13,6.0,8629a0b77ffffff,4,6,7,6,7,6,8,44,12,30
Burger King,33.7509,-117.8674,701 N Main St,Santa Ana,92701.0,2021-12-20,9.0,8629a0b77ffffff,2,3,4,5,2,1,4,21,9,12
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2020-12-28,8.0,8629a0b77ffffff,9,5,2,2,3,7,0,28,15,13
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-01-04,6.0,8629a0b77ffffff,2,2,2,6,3,2,2,19,8,11
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-01-11,7.5,8629a0b77ffffff,5,7,3,3,5,4,5,32,20,9
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-01-18,8.0,8629a0b77ffffff,2,5,5,4,4,3,2,25,15,9
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-01-25,7.0,8629a0b77ffffff,3,4,5,4,1,8,4,29,22,7
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-02-01,9.0,8629a0b77ffffff,5,3,3,5,5,6,0,27,14,14
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-02-08,7.0,8629a0b77ffffff,4,3,5,6,1,0,1,20,6,9
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-02-15,8.5,8629a0b77ffffff,0,1,6,9,9,1,4,30,10,18
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-02-22,8.0,8629a0b77ffffff,4,1,7,4,5,5,6,32,18,10
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-03-01,7.0,8629a0b77ffffff,5,3,7,3,6,3,2,29,16,12
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-03-08,8.0,8629a0b77ffffff,2,4,6,4,4,3,4,27,12,10
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-03-15,8.0,8629a0b77ffffff,2,3,2,3,5,7,5,27,11,12
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-03-22,7.0,8629a0b77ffffff,4,7,1,3,9,5,3,32,16,14
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-03-29,8.0,8629a0b77ffffff,1,3,2,9,7,6,1,29,10,13
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-04-05,7.5,8629a0b77ffffff,5,8,4,11,1,3,4,36,14,18
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-04-12,5.5,8629a0b77ffffff,3,1,7,7,2,8,2,30,9,16
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-04-19,7.0,8629a0b77ffffff,6,6,2,3,5,6,3,31,16,16
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-04-26,6.0,8629a0b77ffffff,4,3,4,8,7,2,4,32,14,14
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-05-03,8.0,8629a0b77ffffff,4,6,8,8,8,4,3,41,12,17
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-05-10,7.0,8629a0b77ffffff,4,9,8,10,4,4,4,43,19,14
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-05-24,8.0,8629a0b77ffffff,2,7,8,5,9,4,3,38,21,13
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-05-31,6.0,8629a0b77ffffff,5,1,6,7,5,7,2,33,16,16
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-06-07,6.0,8629a0b77ffffff,4,7,2,4,7,10,7,41,23,13
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-06-14,8.0,8629a0b77ffffff,3,2,7,7,4,4,4,31,16,13
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-06-21,7.0,8629a0b77ffffff,4,8,10,6,8,5,4,45,13,24
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-06-28,8.0,8629a0b77ffffff,7,8,6,4,4,8,4,41,20,17
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-07-05,8.0,8629a0b77ffffff,1,5,9,5,5,5,2,32,18,12
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-07-12,8.0,8629a0b77ffffff,9,13,6,4,7,3,5,47,11,30
Burger King,33.7509,-117.8672,701 N Main St,Santa Ana,92701.0,2021-07-19,8.0,8629a0b77ffffff,7,6,10,10,9,7,7,56,24,24
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2020-12-28,8.0,8629a0b0fffffff,12,12,8,14,5,19,9,79,42,32
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-01-04,10.0,8629a0b0fffffff,15,8,6,11,13,9,4,66,32,25
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-01-11,9.0,8629a0b0fffffff,6,8,8,9,6,6,8,51,26,19
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-01-18,10.0,8629a0b0fffffff,11,5,8,9,11,13,7,64,25,33
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-01-25,10.0,8629a0b0fffffff,10,9,14,11,6,13,16,79,45,26
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-02-01,10.0,8629a0b0fffffff,10,11,10,9,16,10,15,81,32,38
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-02-08,10.0,8629a0b0fffffff,10,8,12,11,14,7,11,73,33,37
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-02-15,9.0,8629a0b0fffffff,7,7,12,9,8,19,8,70,35,31
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-02-22,8.5,8629a0b0fffffff,12,6,12,15,15,15,9,84,45,32
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-03-01,9.0,8629a0b0fffffff,9,10,9,13,16,12,5,74,35,36
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-03-08,8.0,8629a0b0fffffff,14,12,8,15,14,7,5,75,34,38
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-03-15,9.0,8629a0b0fffffff,6,8,12,14,11,16,14,81,38,35
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-03-22,8.5,8629a0b0fffffff,13,12,10,5,13,17,6,76,27,42
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-03-29,10.0,8629a0b0fffffff,7,8,16,13,9,9,15,77,34,43
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-04-05,10.0,8629a0b0fffffff,8,5,4,9,5,11,8,50,24,25
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-04-12,10.0,8629a0b0fffffff,7,8,7,7,11,16,14,70,32,30
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-04-19,10.0,8629a0b0fffffff,10,6,14,13,15,9,10,77,32,36
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-04-26,9.5,8629a0b0fffffff,9,7,11,8,15,12,10,72,36,31
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-05-03,10.0,8629a0b0fffffff,7,11,10,10,17,9,18,82,43,33
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-05-10,11.5,8629a0b0fffffff,10,11,11,12,9,11,8,72,29,40
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-05-24,10.0,8629a0b0fffffff,14,7,8,12,22,7,16,86,41,34
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-05-31,9.0,8629a0b0fffffff,14,14,9,12,12,10,6,77,36,31
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-06-07,9.0,8629a0b0fffffff,11,5,11,7,7,4,9,54,25,24
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-06-14,9.5,8629a0b0fffffff,7,8,8,11,8,8,8,58,29,23
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-06-21,12.0,8629a0b0fffffff,10,2,9,8,15,7,7,58,26,21
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-06-28,10.0,8629a0b0fffffff,7,7,16,30,22,12,24,118,47,30
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-07-05,9.0,8629a0b0fffffff,7,10,4,4,11,10,9,55,28,18
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-07-12,10.0,8629a0b0fffffff,7,7,10,10,10,15,11,70,35,26
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-07-19,8.5,8629a0b0fffffff,7,6,10,8,5,5,5,46,16,25
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-07-26,8.0,8629a0b0fffffff,9,11,10,9,12,9,8,68,42,20
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-08-02,9.0,8629a0b0fffffff,12,4,6,8,10,8,17,65,30,29
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-08-09,10.0,8629a0b0fffffff,7,7,13,11,8,8,4,58,25,28
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-08-16,9.5,8629a0b0fffffff,5,8,5,11,12,8,15,64,23,34
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-08-23,9.0,8629a0b0fffffff,6,8,11,8,18,5,5,61,34,22
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-08-30,10.0,8629a0b0fffffff,12,6,15,9,19,17,6,84,34,41
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-09-06,12.0,8629a0b0fffffff,7,4,7,15,5,23,4,65,27,29
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-09-13,9.5,8629a0b0fffffff,12,10,5,7,11,12,9,66,32,27
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-09-20,10.0,8629a0b0fffffff,7,14,8,8,5,7,7,56,25,27
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-09-27,8.0,8629a0b0fffffff,9,9,4,7,8,6,10,53,27,22
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-10-04,8.0,8629a0b0fffffff,9,6,16,19,7,10,6,73,33,30
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-10-11,10.0,8629a0b0fffffff,11,8,12,5,14,10,11,71,33,34
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-10-18,9.0,8629a0b0fffffff,9,5,11,8,11,8,8,60,30,25
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-10-25,8.0,8629a0b0fffffff,11,11,6,15,8,12,9,72,32,33
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-11-01,8.0,8629a0b0fffffff,5,15,9,14,12,9,10,74,28,37
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-11-08,8.0,8629a0b0fffffff,13,4,8,17,10,4,13,69,34,31
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-11-15,9.0,8629a0b0fffffff,9,10,11,11,15,8,12,76,40,29
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-11-22,10.0,8629a0b0fffffff,5,8,19,8,7,9,7,63,36,21
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-11-29,10.0,8629a0b0fffffff,9,6,9,10,14,9,10,67,32,25
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-12-06,9.0,8629a0b0fffffff,15,4,13,13,18,11,10,84,35,35
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-12-13,7.0,8629a0b0fffffff,12,11,6,15,14,17,9,84,38,36
Burger King,33.7595,-117.8373,2100 E 17th St,Santa Ana,92705.0,2021-12-20,9.5,8629a0b0fffffff,12,8,13,13,3,3,8,60,26,30
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2020-12-28,8.0,8629a5617ffffff,3,4,6,2,5,3,2,25,15,5
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-01-04,17.0,8629a5617ffffff,3,4,9,2,3,4,4,29,16,4
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-01-11,12.0,8629a5617ffffff,5,0,6,5,3,6,2,27,15,5
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-01-18,20.0,8629a5617ffffff,3,2,2,1,4,6,1,19,11,0
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-01-25,9.0,8629a5617ffffff,3,6,4,3,4,3,4,27,11,11
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-02-01,6.0,8629a5617ffffff,1,2,2,3,3,2,0,13,10,0
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-02-08,20.0,8629a5617ffffff,1,4,2,2,2,5,2,18,10,5
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-02-15,8.0,8629a5617ffffff,1,1,8,7,4,2,7,30,19,4
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-02-22,6.5,8629a5617ffffff,4,4,2,1,2,3,4,20,15,5
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-03-01,8.0,8629a5617ffffff,4,2,5,2,9,5,2,29,12,15
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-03-08,10.0,8629a5617ffffff,5,2,5,4,3,5,1,25,16,6
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-03-15,7.0,8629a5617ffffff,4,7,4,8,4,1,3,31,20,4
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-03-22,11.0,8629a5617ffffff,4,2,7,3,6,5,6,33,23,7
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-03-29,10.0,8629a5617ffffff,5,4,5,7,3,8,3,35,16,11
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-04-05,26.5,8629a5617ffffff,3,6,12,4,6,1,10,42,15,21
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-04-12,25.5,8629a5617ffffff,4,5,5,5,9,9,5,42,20,9
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-04-19,11.0,8629a5617ffffff,5,7,3,4,3,5,2,29,14,10
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-04-26,10.0,8629a5617ffffff,2,5,7,9,5,11,9,48,23,17
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-05-03,9.0,8629a5617ffffff,4,3,0,9,6,7,3,32,16,13
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-05-10,8.0,8629a5617ffffff,11,10,6,3,5,8,5,48,23,22
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-05-24,9.5,8629a5617ffffff,4,3,9,10,7,3,6,42,22,10
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-05-31,9.0,8629a5617ffffff,3,8,10,8,6,13,3,51,34,12
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-06-07,17.5,8629a5617ffffff,6,5,7,4,3,11,4,40,23,11
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-06-14,12.0,8629a5617ffffff,6,7,2,6,4,7,8,40,18,12
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-06-21,7.0,8629a5617ffffff,2,7,10,2,6,8,7,42,13,20
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-06-28,10.0,8629a5617ffffff,7,10,7,1,4,6,5,40,26,6
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-07-05,7.0,8629a5617ffffff,6,3,5,8,4,5,6,37,19,15
Burger King,33.7721,-118.1934,127 W 4th St,Long Beach,90802.0,2021-07-12,8.0,8629a5617ffffff,7,10,5,5,4,7,1,39,15,17
